"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"States"	"States Code"	Count
	"Thyroid"	"32010"	"2001"	"2001"	"Nebraska"	"31"	134
	"Thyroid"	"32010"	"2001"	"2001"	"Nevada"	"32"	225
	"Thyroid"	"32010"	"2001"	"2001"	"New Hampshire"	"33"	92
	"Thyroid"	"32010"	"2001"	"2001"	"New Jersey"	"34"	888
	"Thyroid"	"32010"	"2001"	"2001"	"New Mexico"	"35"	201
	"Thyroid"	"32010"	"2001"	"2001"	"New York"	"36"	1836
	"Thyroid"	"32010"	"2001"	"2001"	"North Carolina"	"37"	456
	"Thyroid"	"32010"	"2001"	"2001"	"North Dakota"	"38"	36
	"Thyroid"	"32010"	"2001"	"2001"	"Ohio"	"39"	760
	"Thyroid"	"32010"	"2001"	"2001"	"Oklahoma"	"40"	179
	"Thyroid"	"32010"	"2001"	"2001"	"Oregon"	"41"	253
	"Thyroid"	"32010"	"2001"	"2001"	"Pennsylvania"	"42"	1485
	"Thyroid"	"32010"	"2001"	"2001"	"Rhode Island"	"44"	100
	"Thyroid"	"32010"	"2001"	"2001"	"South Carolina"	"45"	251
	"Thyroid"	"32010"	"2001"	"2001"	"South Dakota"	"46"	43
	"Thyroid"	"32010"	"2001"	"2001"	"Tennessee"	"47"	406
	"Thyroid"	"32010"	"2001"	"2001"	"Texas"	"48"	1480
	"Thyroid"	"32010"	"2001"	"2001"	"Utah"	"49"	179
	"Thyroid"	"32010"	"2001"	"2001"	"Vermont"	"50"	39
	"Thyroid"	"32010"	"2001"	"2001"	"Virginia"	"51"	395
	"Thyroid"	"32010"	"2001"	"2001"	"Washington"	"53"	519
	"Thyroid"	"32010"	"2001"	"2001"	"West Virginia"	"54"	163
	"Thyroid"	"32010"	"2001"	"2001"	"Wisconsin"	"55"	387
	"Thyroid"	"32010"	"2001"	"2001"	"Wyoming"	"56"	38
	"Thyroid"	"32010"	"2002"	"2002"	"Alabama"	"01"	292
	"Thyroid"	"32010"	"2002"	"2002"	"Alaska"	"02"	52
	"Thyroid"	"32010"	"2002"	"2002"	"Arizona"	"04"	469
	"Thyroid"	"32010"	"2002"	"2002"	"Arkansas"	"05"	129
	"Thyroid"	"32010"	"2002"	"2002"	"California"	"06"	2599
	"Thyroid"	"32010"	"2002"	"2002"	"Colorado"	"08"	407
	"Thyroid"	"32010"	"2002"	"2002"	"Connecticut"	"09"	348
	"Thyroid"	"32010"	"2002"	"2002"	"Delaware"	"10"	94
	"Thyroid"	"32010"	"2002"	"2002"	"District of Columbia"	"11"	66
	"Thyroid"	"32010"	"2002"	"2002"	"Florida"	"12"	1307
	"Thyroid"	"32010"	"2002"	"2002"	"Georgia"	"13"	601
	"Thyroid"	"32010"	"2002"	"2002"	"Hawaii"	"15"	129
	"Thyroid"	"32010"	"2002"	"2002"	"Idaho"	"16"	119
	"Thyroid"	"32010"	"2002"	"2002"	"Illinois"	"17"	1112
	"Thyroid"	"32010"	"2002"	"2002"	"Indiana"	"18"	474
	"Thyroid"	"32010"	"2002"	"2002"	"Iowa"	"19"	288
	"Thyroid"	"32010"	"2002"	"2002"	"Kansas"	"20"	241
	"Thyroid"	"32010"	"2002"	"2002"	"Kentucky"	"21"	301
	"Thyroid"	"32010"	"2002"	"2002"	"Louisiana"	"22"	331
	"Thyroid"	"32010"	"2002"	"2002"	"Maine"	"23"	133
	"Thyroid"	"32010"	"2002"	"2002"	"Maryland"	"24"	561
	"Thyroid"	"32010"	"2002"	"2002"	"Massachusetts"	"25"	698
	"Thyroid"	"32010"	"2002"	"2002"	"Michigan"	"26"	771
	"Thyroid"	"32010"	"2002"	"2002"	"Minnesota"	"27"	383
	"Thyroid"	"32010"	"2002"	"2002"	"Mississippi"	"28"	Missing
	"Thyroid"	"32010"	"2002"	"2002"	"Missouri"	"29"	474
	"Thyroid"	"32010"	"2002"	"2002"	"Montana"	"30"	105
	"Thyroid"	"32010"	"2002"	"2002"	"Nebraska"	"31"	166
	"Thyroid"	"32010"	"2002"	"2002"	"Nevada"	"32"	224
	"Thyroid"	"32010"	"2002"	"2002"	"New Hampshire"	"33"	93
	"Thyroid"	"32010"	"2002"	"2002"	"New Jersey"	"34"	1011
	"Thyroid"	"32010"	"2002"	"2002"	"New Mexico"	"35"	232
	"Thyroid"	"32010"	"2002"	"2002"	"New York"	"36"	1881
	"Thyroid"	"32010"	"2002"	"2002"	"North Carolina"	"37"	469
	"Thyroid"	"32010"	"2002"	"2002"	"North Dakota"	"38"	53
	"Thyroid"	"32010"	"2002"	"2002"	"Ohio"	"39"	776
	"Thyroid"	"32010"	"2002"	"2002"	"Oklahoma"	"40"	214
	"Thyroid"	"32010"	"2002"	"2002"	"Oregon"	"41"	253
	"Thyroid"	"32010"	"2002"	"2002"	"Pennsylvania"	"42"	1623
	"Thyroid"	"32010"	"2002"	"2002"	"Rhode Island"	"44"	139
	"Thyroid"	"32010"	"2002"	"2002"	"South Carolina"	"45"	260
	"Thyroid"	"32010"	"2002"	"2002"	"South Dakota"	"46"	71
	"Thyroid"	"32010"	"2002"	"2002"	"Tennessee"	"47"	466
	"Thyroid"	"32010"	"2002"	"2002"	"Texas"	"48"	1698
	"Thyroid"	"32010"	"2002"	"2002"	"Utah"	"49"	237
	"Thyroid"	"32010"	"2002"	"2002"	"Vermont"	"50"	53
	"Thyroid"	"32010"	"2002"	"2002"	"Virginia"	"51"	463
	"Thyroid"	"32010"	"2002"	"2002"	"Washington"	"53"	554
	"Thyroid"	"32010"	"2002"	"2002"	"West Virginia"	"54"	170
	"Thyroid"	"32010"	"2002"	"2002"	"Wisconsin"	"55"	407
	"Thyroid"	"32010"	"2002"	"2002"	"Wyoming"	"56"	46
	"Thyroid"	"32010"	"2003"	"2003"	"Alabama"	"01"	305
	"Thyroid"	"32010"	"2003"	"2003"	"Alaska"	"02"	61
	"Thyroid"	"32010"	"2003"	"2003"	"Arizona"	"04"	533
	"Thyroid"	"32010"	"2003"	"2003"	"Arkansas"	"05"	157
	"Thyroid"	"32010"	"2003"	"2003"	"California"	"06"	2704
	"Thyroid"	"32010"	"2003"	"2003"	"Colorado"	"08"	442
	"Thyroid"	"32010"	"2003"	"2003"	"Connecticut"	"09"	449
	"Thyroid"	"32010"	"2003"	"2003"	"Delaware"	"10"	80
	"Thyroid"	"32010"	"2003"	"2003"	"District of Columbia"	"11"	64
	"Thyroid"	"32010"	"2003"	"2003"	"Florida"	"12"	1446
	"Thyroid"	"32010"	"2003"	"2003"	"Georgia"	"13"	604
	"Thyroid"	"32010"	"2003"	"2003"	"Hawaii"	"15"	141
	"Thyroid"	"32010"	"2003"	"2003"	"Idaho"	"16"	134
	"Thyroid"	"32010"	"2003"	"2003"	"Illinois"	"17"	1126
	"Thyroid"	"32010"	"2003"	"2003"	"Indiana"	"18"	483
	"Thyroid"	"32010"	"2003"	"2003"	"Iowa"	"19"	307
	"Thyroid"	"32010"	"2003"	"2003"	"Kansas"	"20"	272
	"Thyroid"	"32010"	"2003"	"2003"	"Kentucky"	"21"	336
	"Thyroid"	"32010"	"2003"	"2003"	"Louisiana"	"22"	339
	"Thyroid"	"32010"	"2003"	"2003"	"Maine"	"23"	142
	"Thyroid"	"32010"	"2003"	"2003"	"Maryland"	"24"	615
	"Thyroid"	"32010"	"2003"	"2003"	"Massachusetts"	"25"	833
	"Thyroid"	"32010"	"2003"	"2003"	"Michigan"	"26"	864
	"Thyroid"	"32010"	"2003"	"2003"	"Minnesota"	"27"	418
	"Thyroid"	"32010"	"2003"	"2003"	"Mississippi"	"28"	222
	"Thyroid"	"32010"	"2003"	"2003"	"Missouri"	"29"	486
	"Thyroid"	"32010"	"2003"	"2003"	"Montana"	"30"	98
	"Thyroid"	"32010"	"2003"	"2003"	"Nebraska"	"31"	157
	"Thyroid"	"32010"	"2003"	"2003"	"Nevada"	"32"	248
	"Thyroid"	"32010"	"2003"	"2003"	"New Hampshire"	"33"	98
	"Thyroid"	"32010"	"2003"	"2003"	"New Jersey"	"34"	1079
	"Thyroid"	"32010"	"2003"	"2003"	"New Mexico"	"35"	211
	"Thyroid"	"32010"	"2003"	"2003"	"New York"	"36"	1912
	"Thyroid"	"32010"	"2003"	"2003"	"North Carolina"	"37"	547
	"Thyroid"	"32010"	"2003"	"2003"	"North Dakota"	"38"	52
	"Thyroid"	"32010"	"2003"	"2003"	"Ohio"	"39"	935
	"Thyroid"	"32010"	"2003"	"2003"	"Oklahoma"	"40"	183
	"Thyroid"	"32010"	"2003"	"2003"	"Oregon"	"41"	288
	"Thyroid"	"32010"	"2003"	"2003"	"Pennsylvania"	"42"	1691
	"Thyroid"	"32010"	"2003"	"2003"	"Rhode Island"	"44"	119
	"Thyroid"	"32010"	"2003"	"2003"	"South Carolina"	"45"	274
	"Thyroid"	"32010"	"2003"	"2003"	"South Dakota"	"46"	67
	"Thyroid"	"32010"	"2003"	"2003"	"Tennessee"	"47"	486
	"Thyroid"	"32010"	"2003"	"2003"	"Texas"	"48"	1745
	"Thyroid"	"32010"	"2003"	"2003"	"Utah"	"49"	223
	"Thyroid"	"32010"	"2003"	"2003"	"Vermont"	"50"	56
	"Thyroid"	"32010"	"2003"	"2003"	"Virginia"	"51"	556
	"Thyroid"	"32010"	"2003"	"2003"	"Washington"	"53"	581
	"Thyroid"	"32010"	"2003"	"2003"	"West Virginia"	"54"	133
	"Thyroid"	"32010"	"2003"	"2003"	"Wisconsin"	"55"	442
	"Thyroid"	"32010"	"2003"	"2003"	"Wyoming"	"56"	53
	"Thyroid"	"32010"	"2004"	"2004"	"Alabama"	"01"	330
	"Thyroid"	"32010"	"2004"	"2004"	"Alaska"	"02"	78
	"Thyroid"	"32010"	"2004"	"2004"	"Arizona"	"04"	632
	"Thyroid"	"32010"	"2004"	"2004"	"Arkansas"	"05"	173
	"Thyroid"	"32010"	"2004"	"2004"	"California"	"06"	2906
	"Thyroid"	"32010"	"2004"	"2004"	"Colorado"	"08"	485
	"Thyroid"	"32010"	"2004"	"2004"	"Connecticut"	"09"	476
	"Thyroid"	"32010"	"2004"	"2004"	"Delaware"	"10"	99
	"Thyroid"	"32010"	"2004"	"2004"	"District of Columbia"	"11"	48
	"Thyroid"	"32010"	"2004"	"2004"	"Florida"	"12"	1586
	"Thyroid"	"32010"	"2004"	"2004"	"Georgia"	"13"	708
	"Thyroid"	"32010"	"2004"	"2004"	"Hawaii"	"15"	130
	"Thyroid"	"32010"	"2004"	"2004"	"Idaho"	"16"	139
	"Thyroid"	"32010"	"2004"	"2004"	"Illinois"	"17"	1253
	"Thyroid"	"32010"	"2004"	"2004"	"Indiana"	"18"	522
	"Thyroid"	"32010"	"2004"	"2004"	"Iowa"	"19"	300
	"Thyroid"	"32010"	"2004"	"2004"	"Kansas"	"20"	321
	"Thyroid"	"32010"	"2004"	"2004"	"Kentucky"	"21"	407
	"Thyroid"	"32010"	"2004"	"2004"	"Louisiana"	"22"	344
	"Thyroid"	"32010"	"2004"	"2004"	"Maine"	"23"	128
	"Thyroid"	"32010"	"2004"	"2004"	"Maryland"	"24"	642
	"Thyroid"	"32010"	"2004"	"2004"	"Massachusetts"	"25"	849
	"Thyroid"	"32010"	"2004"	"2004"	"Michigan"	"26"	866
	"Thyroid"	"32010"	"2004"	"2004"	"Minnesota"	"27"	476
	"Thyroid"	"32010"	"2004"	"2004"	"Mississippi"	"28"	225
	"Thyroid"	"32010"	"2004"	"2004"	"Missouri"	"29"	562
	"Thyroid"	"32010"	"2004"	"2004"	"Montana"	"30"	99
	"Thyroid"	"32010"	"2004"	"2004"	"Nebraska"	"31"	178
	"Thyroid"	"32010"	"2004"	"2004"	"Nevada"	"32"	283
	"Thyroid"	"32010"	"2004"	"2004"	"New Hampshire"	"33"	157
	"Thyroid"	"32010"	"2004"	"2004"	"New Jersey"	"34"	1173
	"Thyroid"	"32010"	"2004"	"2004"	"New Mexico"	"35"	246
	"Thyroid"	"32010"	"2004"	"2004"	"New York"	"36"	2163
	"Thyroid"	"32010"	"2004"	"2004"	"North Carolina"	"37"	703
	"Thyroid"	"32010"	"2004"	"2004"	"North Dakota"	"38"	60
	"Thyroid"	"32010"	"2004"	"2004"	"Ohio"	"39"	980
	"Thyroid"	"32010"	"2004"	"2004"	"Oklahoma"	"40"	199
	"Thyroid"	"32010"	"2004"	"2004"	"Oregon"	"41"	311
	"Thyroid"	"32010"	"2004"	"2004"	"Pennsylvania"	"42"	1775
	"Thyroid"	"32010"	"2004"	"2004"	"Rhode Island"	"44"	131
	"Thyroid"	"32010"	"2004"	"2004"	"South Carolina"	"45"	302
	"Thyroid"	"32010"	"2004"	"2004"	"South Dakota"	"46"	57
	"Thyroid"	"32010"	"2004"	"2004"	"Tennessee"	"47"	546
	"Thyroid"	"32010"	"2004"	"2004"	"Texas"	"48"	1940
	"Thyroid"	"32010"	"2004"	"2004"	"Utah"	"49"	276
	"Thyroid"	"32010"	"2004"	"2004"	"Vermont"	"50"	69
	"Thyroid"	"32010"	"2004"	"2004"	"Virginia"	"51"	579
	"Thyroid"	"32010"	"2004"	"2004"	"Washington"	"53"	603
	"Thyroid"	"32010"	"2004"	"2004"	"West Virginia"	"54"	168
	"Thyroid"	"32010"	"2004"	"2004"	"Wisconsin"	"55"	512
	"Thyroid"	"32010"	"2004"	"2004"	"Wyoming"	"56"	77
	"Thyroid"	"32010"	"2005"	"2005"	"Alabama"	"01"	331
	"Thyroid"	"32010"	"2005"	"2005"	"Alaska"	"02"	70
	"Thyroid"	"32010"	"2005"	"2005"	"Arizona"	"04"	717
	"Thyroid"	"32010"	"2005"	"2005"	"Arkansas"	"05"	180
	"Thyroid"	"32010"	"2005"	"2005"	"California"	"06"	3222
	"Thyroid"	"32010"	"2005"	"2005"	"Colorado"	"08"	490
	"Thyroid"	"32010"	"2005"	"2005"	"Connecticut"	"09"	527
	"Thyroid"	"32010"	"2005"	"2005"	"Delaware"	"10"	100
	"Thyroid"	"32010"	"2005"	"2005"	"District of Columbia"	"11"	55
	"Thyroid"	"32010"	"2005"	"2005"	"Florida"	"12"	1827
	"Thyroid"	"32010"	"2005"	"2005"	"Georgia"	"13"	735
	"Thyroid"	"32010"	"2005"	"2005"	"Hawaii"	"15"	157
	"Thyroid"	"32010"	"2005"	"2005"	"Idaho"	"16"	181
	"Thyroid"	"32010"	"2005"	"2005"	"Illinois"	"17"	1303
	"Thyroid"	"32010"	"2005"	"2005"	"Indiana"	"18"	610
	"Thyroid"	"32010"	"2005"	"2005"	"Iowa"	"19"	298
	"Thyroid"	"32010"	"2005"	"2005"	"Kansas"	"20"	300
	"Thyroid"	"32010"	"2005"	"2005"	"Kentucky"	"21"	461
	"Thyroid"	"32010"	"2005"	"2005"	"Louisiana"	"22"	348
	"Thyroid"	"32010"	"2005"	"2005"	"Maine"	"23"	118
	"Thyroid"	"32010"	"2005"	"2005"	"Maryland"	"24"	663
	"Thyroid"	"32010"	"2005"	"2005"	"Massachusetts"	"25"	1044
	"Thyroid"	"32010"	"2005"	"2005"	"Michigan"	"26"	959
	"Thyroid"	"32010"	"2005"	"2005"	"Minnesota"	"27"	462
	"Thyroid"	"32010"	"2005"	"2005"	"Mississippi"	"28"	196
	"Thyroid"	"32010"	"2005"	"2005"	"Missouri"	"29"	599
	"Thyroid"	"32010"	"2005"	"2005"	"Montana"	"30"	123
	"Thyroid"	"32010"	"2005"	"2005"	"Nebraska"	"31"	196
	"Thyroid"	"32010"	"2005"	"2005"	"Nevada"	"32"	281
	"Thyroid"	"32010"	"2005"	"2005"	"New Hampshire"	"33"	149
	"Thyroid"	"32010"	"2005"	"2005"	"New Jersey"	"34"	1210
	"Thyroid"	"32010"	"2005"	"2005"	"New Mexico"	"35"	258
	"Thyroid"	"32010"	"2005"	"2005"	"New York"	"36"	2582
	"Thyroid"	"32010"	"2005"	"2005"	"North Carolina"	"37"	828
	"Thyroid"	"32010"	"2005"	"2005"	"North Dakota"	"38"	61
	"Thyroid"	"32010"	"2005"	"2005"	"Ohio"	"39"	1162
	"Thyroid"	"32010"	"2005"	"2005"	"Oklahoma"	"40"	272
	"Thyroid"	"32010"	"2005"	"2005"	"Oregon"	"41"	330
	"Thyroid"	"32010"	"2005"	"2005"	"Pennsylvania"	"42"	1887
	"Thyroid"	"32010"	"2005"	"2005"	"Rhode Island"	"44"	140
	"Thyroid"	"32010"	"2005"	"2005"	"South Carolina"	"45"	352
	"Thyroid"	"32010"	"2005"	"2005"	"South Dakota"	"46"	90
	"Thyroid"	"32010"	"2005"	"2005"	"Tennessee"	"47"	623
	"Thyroid"	"32010"	"2005"	"2005"	"Texas"	"48"	2190
	"Thyroid"	"32010"	"2005"	"2005"	"Utah"	"49"	308
	"Thyroid"	"32010"	"2005"	"2005"	"Vermont"	"50"	86
	"Thyroid"	"32010"	"2005"	"2005"	"Virginia"	"51"	638
	"Thyroid"	"32010"	"2005"	"2005"	"Washington"	"53"	670
	"Thyroid"	"32010"	"2005"	"2005"	"West Virginia"	"54"	210
	"Thyroid"	"32010"	"2005"	"2005"	"Wisconsin"	"55"	499
	"Thyroid"	"32010"	"2005"	"2005"	"Wyoming"	"56"	59
	"Thyroid"	"32010"	"2006"	"2006"	"Alabama"	"01"	352
	"Thyroid"	"32010"	"2006"	"2006"	"Alaska"	"02"	69
	"Thyroid"	"32010"	"2006"	"2006"	"Arizona"	"04"	757
	"Thyroid"	"32010"	"2006"	"2006"	"Arkansas"	"05"	232
	"Thyroid"	"32010"	"2006"	"2006"	"California"	"06"	3337
	"Thyroid"	"32010"	"2006"	"2006"	"Colorado"	"08"	498
	"Thyroid"	"32010"	"2006"	"2006"	"Connecticut"	"09"	563
	"Thyroid"	"32010"	"2006"	"2006"	"Delaware"	"10"	101
	"Thyroid"	"32010"	"2006"	"2006"	"District of Columbia"	"11"	62
	"Thyroid"	"32010"	"2006"	"2006"	"Florida"	"12"	1838
	"Thyroid"	"32010"	"2006"	"2006"	"Georgia"	"13"	847
	"Thyroid"	"32010"	"2006"	"2006"	"Hawaii"	"15"	167
	"Thyroid"	"32010"	"2006"	"2006"	"Idaho"	"16"	216
	"Thyroid"	"32010"	"2006"	"2006"	"Illinois"	"17"	1440
	"Thyroid"	"32010"	"2006"	"2006"	"Indiana"	"18"	603
	"Thyroid"	"32010"	"2006"	"2006"	"Iowa"	"19"	301
	"Thyroid"	"32010"	"2006"	"2006"	"Kansas"	"20"	341
	"Thyroid"	"32010"	"2006"	"2006"	"Kentucky"	"21"	498
	"Thyroid"	"32010"	"2006"	"2006"	"Louisiana"	"22"	372
	"Thyroid"	"32010"	"2006"	"2006"	"Maine"	"23"	202
	"Thyroid"	"32010"	"2006"	"2006"	"Maryland"	"24"	647
	"Thyroid"	"32010"	"2006"	"2006"	"Massachusetts"	"25"	1167
	"Thyroid"	"32010"	"2006"	"2006"	"Michigan"	"26"	1017
	"Thyroid"	"32010"	"2006"	"2006"	"Minnesota"	"27"	549
	"Thyroid"	"32010"	"2006"	"2006"	"Mississippi"	"28"	236
	"Thyroid"	"32010"	"2006"	"2006"	"Missouri"	"29"	647
	"Thyroid"	"32010"	"2006"	"2006"	"Montana"	"30"	108
	"Thyroid"	"32010"	"2006"	"2006"	"Nebraska"	"31"	214
	"Thyroid"	"32010"	"2006"	"2006"	"Nevada"	"32"	323
	"Thyroid"	"32010"	"2006"	"2006"	"New Hampshire"	"33"	202
	"Thyroid"	"32010"	"2006"	"2006"	"New Jersey"	"34"	1352
	"Thyroid"	"32010"	"2006"	"2006"	"New Mexico"	"35"	238
	"Thyroid"	"32010"	"2006"	"2006"	"New York"	"36"	2678
	"Thyroid"	"32010"	"2006"	"2006"	"North Carolina"	"37"	1027
	"Thyroid"	"32010"	"2006"	"2006"	"North Dakota"	"38"	82
	"Thyroid"	"32010"	"2006"	"2006"	"Ohio"	"39"	1203
	"Thyroid"	"32010"	"2006"	"2006"	"Oklahoma"	"40"	334
	"Thyroid"	"32010"	"2006"	"2006"	"Oregon"	"41"	393
	"Thyroid"	"32010"	"2006"	"2006"	"Pennsylvania"	"42"	2077
	"Thyroid"	"32010"	"2006"	"2006"	"Rhode Island"	"44"	175
	"Thyroid"	"32010"	"2006"	"2006"	"South Carolina"	"45"	380
	"Thyroid"	"32010"	"2006"	"2006"	"South Dakota"	"46"	61
	"Thyroid"	"32010"	"2006"	"2006"	"Tennessee"	"47"	675
	"Thyroid"	"32010"	"2006"	"2006"	"Texas"	"48"	2286
	"Thyroid"	"32010"	"2006"	"2006"	"Utah"	"49"	299
	"Thyroid"	"32010"	"2006"	"2006"	"Vermont"	"50"	84
	"Thyroid"	"32010"	"2006"	"2006"	"Virginia"	"51"	727
	"Thyroid"	"32010"	"2006"	"2006"	"Washington"	"53"	756
	"Thyroid"	"32010"	"2006"	"2006"	"West Virginia"	"54"	222
	"Thyroid"	"32010"	"2006"	"2006"	"Wisconsin"	"55"	527
	"Thyroid"	"32010"	"2006"	"2006"	"Wyoming"	"56"	80
	"Thyroid"	"32010"	"2007"	"2007"	"Alabama"	"01"	392
	"Thyroid"	"32010"	"2007"	"2007"	"Alaska"	"02"	89
	"Thyroid"	"32010"	"2007"	"2007"	"Arizona"	"04"	819
	"Thyroid"	"32010"	"2007"	"2007"	"Arkansas"	"05"	233
	"Thyroid"	"32010"	"2007"	"2007"	"California"	"06"	3644
	"Thyroid"	"32010"	"2007"	"2007"	"Colorado"	"08"	615
	"Thyroid"	"32010"	"2007"	"2007"	"Connecticut"	"09"	671
	"Thyroid"	"32010"	"2007"	"2007"	"Delaware"	"10"	93
	"Thyroid"	"32010"	"2007"	"2007"	"District of Columbia"	"11"	77
	"Thyroid"	"32010"	"2007"	"2007"	"Florida"	"12"	2175
	"Thyroid"	"32010"	"2007"	"2007"	"Georgia"	"13"	913
	"Thyroid"	"32010"	"2007"	"2007"	"Hawaii"	"15"	191
	"Thyroid"	"32010"	"2007"	"2007"	"Idaho"	"16"	234
	"Thyroid"	"32010"	"2007"	"2007"	"Illinois"	"17"	1558
	"Thyroid"	"32010"	"2007"	"2007"	"Indiana"	"18"	645
	"Thyroid"	"32010"	"2007"	"2007"	"Iowa"	"19"	331
	"Thyroid"	"32010"	"2007"	"2007"	"Kansas"	"20"	414
	"Thyroid"	"32010"	"2007"	"2007"	"Kentucky"	"21"	534
	"Thyroid"	"32010"	"2007"	"2007"	"Louisiana"	"22"	367
	"Thyroid"	"32010"	"2007"	"2007"	"Maine"	"23"	148
	"Thyroid"	"32010"	"2007"	"2007"	"Maryland"	"24"	771
	"Thyroid"	"32010"	"2007"	"2007"	"Massachusetts"	"25"	1297
	"Thyroid"	"32010"	"2007"	"2007"	"Michigan"	"26"	1191
	"Thyroid"	"32010"	"2007"	"2007"	"Minnesota"	"27"	563
	"Thyroid"	"32010"	"2007"	"2007"	"Mississippi"	"28"	239
	"Thyroid"	"32010"	"2007"	"2007"	"Missouri"	"29"	666
	"Thyroid"	"32010"	"2007"	"2007"	"Montana"	"30"	126
	"Thyroid"	"32010"	"2007"	"2007"	"Nebraska"	"31"	226
	"Thyroid"	"32010"	"2007"	"2007"	"Nevada"	"32"	291
	"Thyroid"	"32010"	"2007"	"2007"	"New Hampshire"	"33"	200
	"Thyroid"	"32010"	"2007"	"2007"	"New Jersey"	"34"	1377
	"Thyroid"	"32010"	"2007"	"2007"	"New Mexico"	"35"	251
	"Thyroid"	"32010"	"2007"	"2007"	"New York"	"36"	2959
	"Thyroid"	"32010"	"2007"	"2007"	"North Carolina"	"37"	1104
	"Thyroid"	"32010"	"2007"	"2007"	"North Dakota"	"38"	84
	"Thyroid"	"32010"	"2007"	"2007"	"Ohio"	"39"	1260
	"Thyroid"	"32010"	"2007"	"2007"	"Oklahoma"	"40"	321
	"Thyroid"	"32010"	"2007"	"2007"	"Oregon"	"41"	426
	"Thyroid"	"32010"	"2007"	"2007"	"Pennsylvania"	"42"	2266
	"Thyroid"	"32010"	"2007"	"2007"	"Rhode Island"	"44"	206
	"Thyroid"	"32010"	"2007"	"2007"	"South Carolina"	"45"	403
	"Thyroid"	"32010"	"2007"	"2007"	"South Dakota"	"46"	77
	"Thyroid"	"32010"	"2007"	"2007"	"Tennessee"	"47"	790
	"Thyroid"	"32010"	"2007"	"2007"	"Texas"	"48"	2458
	"Thyroid"	"32010"	"2007"	"2007"	"Utah"	"49"	327
	"Thyroid"	"32010"	"2007"	"2007"	"Vermont"	"50"	89
	"Thyroid"	"32010"	"2007"	"2007"	"Virginia"	"51"	843
	"Thyroid"	"32010"	"2007"	"2007"	"Washington"	"53"	738
	"Thyroid"	"32010"	"2007"	"2007"	"West Virginia"	"54"	236
	"Thyroid"	"32010"	"2007"	"2007"	"Wisconsin"	"55"	558
	"Thyroid"	"32010"	"2007"	"2007"	"Wyoming"	"56"	69
	"Thyroid"	"32010"	"2008"	"2008"	"Alabama"	"01"	452
	"Thyroid"	"32010"	"2008"	"2008"	"Alaska"	"02"	77
	"Thyroid"	"32010"	"2008"	"2008"	"Arizona"	"04"	970
	"Thyroid"	"32010"	"2008"	"2008"	"Arkansas"	"05"	255
	"Thyroid"	"32010"	"2008"	"2008"	"California"	"06"	4034
	"Thyroid"	"32010"	"2008"	"2008"	"Colorado"	"08"	624
	"Thyroid"	"32010"	"2008"	"2008"	"Connecticut"	"09"	657
	"Thyroid"	"32010"	"2008"	"2008"	"Delaware"	"10"	111
	"Thyroid"	"32010"	"2008"	"2008"	"District of Columbia"	"11"	82
	"Thyroid"	"32010"	"2008"	"2008"	"Florida"	"12"	2312
	"Thyroid"	"32010"	"2008"	"2008"	"Georgia"	"13"	1027
	"Thyroid"	"32010"	"2008"	"2008"	"Hawaii"	"15"	193
	"Thyroid"	"32010"	"2008"	"2008"	"Idaho"	"16"	260
	"Thyroid"	"32010"	"2008"	"2008"	"Illinois"	"17"	1665
	"Thyroid"	"32010"	"2008"	"2008"	"Indiana"	"18"	757
	"Thyroid"	"32010"	"2008"	"2008"	"Iowa"	"19"	410
	"Thyroid"	"32010"	"2008"	"2008"	"Kansas"	"20"	436
	"Thyroid"	"32010"	"2008"	"2008"	"Kentucky"	"21"	590
	"Thyroid"	"32010"	"2008"	"2008"	"Louisiana"	"22"	481
	"Thyroid"	"32010"	"2008"	"2008"	"Maine"	"23"	190
	"Thyroid"	"32010"	"2008"	"2008"	"Maryland"	"24"	736
	"Thyroid"	"32010"	"2008"	"2008"	"Massachusetts"	"25"	1319
	"Thyroid"	"32010"	"2008"	"2008"	"Michigan"	"26"	1190
	"Thyroid"	"32010"	"2008"	"2008"	"Minnesota"	"27"	659
	"Thyroid"	"32010"	"2008"	"2008"	"Mississippi"	"28"	271
	"Thyroid"	"32010"	"2008"	"2008"	"Missouri"	"29"	754
	"Thyroid"	"32010"	"2008"	"2008"	"Montana"	"30"	131
	"Thyroid"	"32010"	"2008"	"2008"	"Nebraska"	"31"	241
	"Thyroid"	"32010"	"2008"	"2008"	"Nevada"	"32"	384
	"Thyroid"	"32010"	"2008"	"2008"	"New Hampshire"	"33"	200
	"Thyroid"	"32010"	"2008"	"2008"	"New Jersey"	"34"	1530
	"Thyroid"	"32010"	"2008"	"2008"	"New Mexico"	"35"	245
	"Thyroid"	"32010"	"2008"	"2008"	"New York"	"36"	3409
	"Thyroid"	"32010"	"2008"	"2008"	"North Carolina"	"37"	1168
	"Thyroid"	"32010"	"2008"	"2008"	"North Dakota"	"38"	88
	"Thyroid"	"32010"	"2008"	"2008"	"Ohio"	"39"	1396
	"Thyroid"	"32010"	"2008"	"2008"	"Oklahoma"	"40"	364
	"Thyroid"	"32010"	"2008"	"2008"	"Oregon"	"41"	481
	"Thyroid"	"32010"	"2008"	"2008"	"Pennsylvania"	"42"	2545
	"Thyroid"	"32010"	"2008"	"2008"	"Rhode Island"	"44"	207
